4251.1719999999995707,0.77148669958114624023,1,-0.097459495067596435547,0,0.96959203481674194336,1.5
4251.2240000000001601,0.77148646116256713867,1,-0.095630891621112823486,0,0.96516269445419311523,1.5
4251.2759999999998399,0.77146899700164794922,1,-0.094993837177753448486,0,0.96314185857772827148,1.5
4251.3280000000004293,0.77034348249435424805,1,-0.093276418745517730713,0,0.96054643392562866211,1.5
4251.3800000000001091,0.7697919011116027832,1,-0.092542737722396850586,0,0.9627259373664855957,1.5
4251.431999999999789,0.76957535743713378906,1,-0.090575382113456726074,0,0.9794673919677734375,1.5
4251.4840000000003783,0.77016341686248779297,1,-0.08956412971019744873,0,0.99035102128982543945,1.5
4251.5360000000000582,0.77372992038726806641,1,-0.086656428873538970947,0,1.0241522789001464844,1.5
4251.5879999999997381,0.77925568819046020508,1,-0.08334811776876449585,0,1.0606029033660888672,1.5
4251.6400000000003274,0.78240025043487548828,1,-0.081726402044296264648,0,1.0778982639312744141,1.5
4251.6920000000000073,0.78957104682922363281,1,-0.077500447630882263184,0,1.1170040369033813477,1.5
4251.7439999999996871,0.79185581207275390625,1,-0.075406625866889953613,0,1.132466435432434082,1.5
4251.7960000000002765,0.79819393157958984375,1,-0.07056201249361038208,0,1.1680158376693725586,1.5
4251.8479999999999563,0.80153048038482666016,1,-0.068435743451118469238,0,1.1833009719848632812,1.5
4251.8999999999996362,0.80896842479705810547,1,-0.063943989574909210205,0,1.2135775089263916016,1.5
4251.9520000000002256,0.81598830223083496094,1,-0.060217227786779403687,0,1.2376390695571899414,1.5
4252.0039999999999054,0.82083678245544433594,1,-0.057838883250951766968,0,1.2524733543395996094,1.5
4252.0559999999995853,0.82832926511764526367,1,-0.054446656256914138794,0,1.2730900049209594727,1.5
4252.1080000000001746,0.83307021856307983398,1,-0.052214924246072769165,0,1.2860387563705444336,1.5
4252.1599999999998545,0.84043365716934204102,1,-0.048758588731288909912,0,1.3053940534591674805,1.5
4252.2120000000004438,0.84508204460144042969,1,-0.046737220138311386108,0,1.3166561126708984375,1.5
4252.2680000000000291,0.85157608985900878906,1,-0.044077917933464050293,0,1.3313133716583251953,1.5
4252.319999999999709,0.86033004522323608398,1,-0.04155369102954864502,0,1.348791956901550293,1.5
4252.3720000000002983,0.86424875259399414062,1,-0.040599249303340911865,0,1.3558647632598876953,1.5
4252.4239999999999782,0.872447967529296875,1,-0.038760006427764892578,0,1.3700736761093139648,1.5
4252.475999999999658,0.87580329179763793945,1,-0.038062363862991333008,0,1.3753907680511474609,1.5
4252.5280000000002474,0.8843663334846496582,1,-0.036361958831548690796,0,1.3873764276504516602,1.5
4252.5799999999999272,0.88763594627380371094,1,-0.035772033035755157471,0,1.3916275501251220703,1.5
4252.6319999999996071,0.89589017629623413086,1,-0.034356813877820968628,0,1.4008748531341552734,1.5
4252.6840000000001965,0.89947611093521118164,1,-0.033779971301555633545,0,1.4045379161834716797,1.5
